scenario_provider,scenario,total_records,technology_count,technologies_included,records_with_gapfilling,records_without_gapfilling,gapfill_percentage,costs_gapfilled_count,costs_gapfilled_percentage,efficiency_lifetime_gapfilled_count,efficiency_lifetime_gapfilled_percentage,fuel_price_gapfilled_count,fuel_price_gapfilled_percentage,scenario_price_gapfilled_count,scenario_price_gapfilled_percentage,unique_gapfill_patterns,most_common_gapfill_pattern,technologies_with_positive_ebitda,total_technologies_in_scenario,technologies_with_positive_ebitda_percentage,unique_countries,year_range_start,year_range_end,scenario_type,scenario_geography
AIM/CGE 2.2,EN_NPi2020_900f,1692,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",1692,0,100.0,1020,60.28,1692,100.0,1296,76.6,60,3.55,20,lifetime_years,16,16,100.0,209,2025,2050,target,BRA
AIM/CGE 2.2,EN_NPi2100,1260,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",1260,0,100.0,588,46.67,1260,100.0,864,68.57,0,0.0,13,lifetime_years,12,12,100.0,209,2025,2050,target,BRA
AIM/CGE-Enduse-Japan 1.0,80NPi,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,192,100.0,192,100.0,144,75.0,192,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,16,0.0,1,2025,2050,target,JPN
AIM/CGE-Enduse-Japan 1.0,BaU,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,144,100.0,144,100.0,96,66.67,144,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,12,0.0,1,2025,2050,target,JPN
AIM/CGE-Enduse-Japan 1.0,NoCCS_80NPi,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,144,100.0,144,100.0,96,66.67,144,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,12,0.0,1,2025,2050,target,JPN
AIM/CGE-Enduse-Japan 1.0,NoCCS_BaU,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,144,100.0,144,100.0,96,66.67,144,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,12,0.0,1,2025,2050,target,JPN
AIM/CGE-Enduse-Japan 1.0,NoNuc_80NPi,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,192,100.0,192,100.0,144,75.0,192,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,16,0.0,1,2025,2050,target,JPN
AIM/CGE-Enduse-Japan 1.0,NoNuc_BaU,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,144,100.0,144,100.0,96,66.67,144,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,12,0.0,1,2025,2050,target,JPN
AIM/CGE-Korea 2.1,CO_2Deg2020,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,88,45.83,192,100.0,144,75.0,64,33.33,10,"lifetime_years,fuel_price",15,16,93.75,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_2Deg2030,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,88,45.83,192,100.0,144,75.0,64,33.33,10,"lifetime_years,fuel_price",15,16,93.75,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_BAU,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,72,50.0,144,100.0,96,66.67,0,0.0,5,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",11,12,91.67,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_Bridge,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,96,50.0,192,100.0,144,75.0,0,0.0,5,"lifetime_years,fuel_price",15,16,93.75,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_CurPol,144,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",144,0,100.0,72,50.0,144,100.0,96,66.67,0,0.0,5,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",11,12,91.67,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_GPP,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,102,53.12,192,100.0,144,75.0,0,0.0,5,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",15,16,93.75,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_LowCarbon,186,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",186,0,100.0,186,100.0,186,100.0,144,77.42,0,0.0,3,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",15,16,93.75,1,2025,2050,target,KOR
AIM/CGE-Korea 2.1,CO_NDCMCS,192,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Onshore",192,0,100.0,88,45.83,192,100.0,144,75.0,0,0.0,5,"lifetime_years,fuel_price",15,16,93.75,1,2025,2050,target,KOR
AIM/Enduse India 3.1,CD-LINKS_INDC,102,9,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",102,0,100.0,102,100.0,102,100.0,72,70.59,102,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,9,0.0,1,2025,2050,target,IND
AIM/Enduse India 3.1,CD-LINKS_INDC2030_high,102,9,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",102,0,100.0,102,100.0,102,100.0,72,70.59,102,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,9,0.0,1,2025,2050,target,IND
AIM/Enduse India 3.1,CD-LINKS_INDC2030_low,102,9,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",102,0,100.0,102,100.0,102,100.0,72,70.59,102,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,9,0.0,1,2025,2050,target,IND
AIM/Enduse India 3.1,CD-LINKS_NPi,78,7,"BiomassCap, CoalCap - w/o CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",78,0,100.0,78,100.0,78,100.0,48,61.54,78,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,7,0.0,1,2025,2050,target,IND
AIM/Enduse India 3.1,CD-LINKS_NPi2020_high,102,9,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",102,0,100.0,102,100.0,102,100.0,72,70.59,102,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,9,0.0,1,2025,2050,target,IND
AIM/Enduse India 3.1,CD-LINKS_NPi2020_low,102,9,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",102,0,100.0,102,100.0,102,100.0,72,70.59,102,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,9,0.0,1,2025,2050,target,IND
AIM/Enduse India 3.1,CD-LINKS_NPi2020_verylow,102,9,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",102,0,100.0,102,100.0,102,100.0,72,70.59,102,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,9,0.0,1,2025,2050,target,IND
AIM/Enduse-India 3.2,EN_NP_2025_-402050,96,8,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",96,0,100.0,96,100.0,96,100.0,72,75.0,96,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",4,8,50.0,1,2025,2050,target,IND
AIM/Enduse-India 3.2,EN_NP_2025_-502050,96,8,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",96,0,100.0,96,100.0,96,100.0,72,75.0,96,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",4,8,50.0,1,2025,2050,target,IND
AIM/Enduse-India 3.2,EN_NP_2025_-702050,96,8,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",96,0,100.0,96,100.0,96,100.0,72,75.0,96,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",4,8,50.0,1,2025,2050,target,IND
AIM/Enduse-India 3.2,EN_NP_BL,72,6,"BiomassCap, CoalCap - w/o CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",72,0,100.0,72,100.0,72,100.0,48,66.67,72,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",4,6,66.67,1,2025,2050,target,IND
AIM/Enduse-India 3.2,EN_NP_CurPol,96,8,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",96,0,100.0,96,100.0,96,100.0,72,75.0,96,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",4,8,50.0,1,2025,2050,target,IND
AIM/Enduse-India 3.2,EN_NP_UNDC,96,8,"BiomassCap, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap",96,0,100.0,96,100.0,96,100.0,72,75.0,96,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",4,8,50.0,1,2025,2050,target,IND
AIM/Enduse-Japan 2.1,BaU_H,120,10,"CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",120,0,100.0,120,100.0,120,100.0,72,60.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,BaU_L,120,10,"CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Onshore",120,0,100.0,120,100.0,120,100.0,72,60.0,120,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,10,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NDC,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",10,17,58.82,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NDC1000,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",14,17,82.35,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NDC1600,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",10,17,58.82,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NPi,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",9,17,52.94,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NPi1000,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",13,17,76.47,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NPi1600,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",11,17,64.71,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CDLINKS-NoPOL,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,144,70.59,144,70.59,204,100.0,8,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",8,17,47.06,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CM_BaU,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,17,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CM_NDC80,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,17,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CM_NDCZero,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,17,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CM_NPiZero,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,7,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,17,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_2Deg2020,186,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",186,0,100.0,66,35.48,78,41.94,126,67.74,186,100.0,11,"fuel_price,scenario_price(global)",11,16,68.75,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_2Deg2030,180,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",180,0,100.0,66,36.67,78,43.33,126,70.0,180,100.0,11,"fuel_price,scenario_price(global)",10,16,62.5,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_BAU,174,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",174,0,100.0,66,37.93,78,44.83,120,68.97,174,100.0,11,"fuel_price,scenario_price",8,16,50.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_Bridge,180,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",180,0,100.0,66,36.67,78,43.33,120,66.67,180,100.0,11,"fuel_price,scenario_price",11,16,68.75,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_CurPol,168,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",168,0,100.0,66,39.29,78,46.43,114,67.86,168,100.0,11,"fuel_price,scenario_price",8,16,50.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_GPP,180,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",180,0,100.0,66,36.67,78,43.33,120,66.67,180,100.0,11,"fuel_price,scenario_price",11,16,68.75,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_LowCarbon,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_NDC,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_NDCMCS,186,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",186,0,100.0,66,35.48,78,41.94,126,67.74,186,100.0,11,"fuel_price,scenario_price(global)",11,16,68.75,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,CO_NDCplus,180,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",180,0,100.0,66,36.67,78,43.33,126,70.0,180,100.0,11,"fuel_price,scenario_price(global)",10,16,62.5,1,2025,2050,target,JPN
AIM/Enduse-Japan 2.1,EMF35JMIP_16by30+80by50_Def,144,12,"BiomassCap, BiomassCap - w/ CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap",144,0,100.0,144,100.0,144,100.0,108,75.0,144,100.0,6,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price(global)",0,12,0.0,1,2025,2050,target,JPN
